pickup_hour,zone_id,trips,hour_of_week,mean,std,z
2024-01-08 11:00:00,24,17,11,11.25,1.8540496217739157,3.1013193673309134
2024-01-25 06:00:00,162,114,78,65.11111111111111,15.800453189312462,3.0941447250359677
2024-01-25 05:00:00,170,21,77,14.333333333333334,2.160246899469287,3.0860669992418375
2024-01-17 00:00:00,132,295,48,170.55555555555554,40.39282420076096,3.080855248593884
2024-01-20 22:00:00,230,452,142,204.0,80.53570636680354,3.0793794602169715
2024-01-28 14:00:00,137,68,158,41.22222222222222,8.753129951658279,3.0592231493952324
2024-01-15 17:00:00,68,260,17,153.375,34.89963287772523,3.055189731467165
2024-01-15 01:00:00,148,26,1,9.0,5.5677643628300215,3.0532901344551737
2024-01-11 06:00:00,48,115,78,69.44444444444444,14.945167268764777,3.0481797049382062
2024-01-31 11:00:00,33,7,59,2.4444444444444446,1.4989708403591155,3.039122198310515
2024-01-26 06:00:00,162,114,102,59.22222222222222,18.029468333677002,3.038235890487081
2024-01-04 06:00:00,116,6,78,2.625,1.1110243021644486,3.0377373325002646
2024-01-06 08:00:00,211,13,128,7.444444444444445,1.8324913891634047,3.031695312954162
2024-01-21 13:00:00,146,6,157,2.4285714285714284,1.178030178747903,3.031695312954162
2024-01-16 10:00:00,42,7,34,3.4285714285714284,1.178030178747903,3.031695312954162
2024-01-09 06:00:00,76,8,30,2.875,1.6909686573085854,3.0308072109137485
2024-01-17 08:00:00,49,6,56,2.0,1.3228756555322954,3.0237157840738176
2024-01-17 11:00:00,224,12,59,7.777777777777778,1.3966450099973928,3.023117679867774
2024-01-15 00:00:00,141,29,0,16.375,4.181432170919432,3.019300441557553
2024-01-06 15:00:00,152,10,135,3.888888888888889,2.0245407953653998,3.018517149716484
2024-01-26 07:00:00,162,184,103,97.66666666666667,28.61235164516658,3.0173449006914264
2024-01-05 09:00:00,143,146,105,78.88888888888889,22.25331158599119,3.01578085813343
2024-01-14 22:00:00,10,5,166,1.6666666666666667,1.1055415967851332,3.015113445777636
2024-01-29 10:00:00,89,5,10,1.6666666666666667,1.1055415967851332,3.015113445777636
2024-01-29 09:00:00,224,12,9,7.0,1.6583123951777,3.015113445777636
2024-01-04 16:00:00,100,187,88,94.77777777777777,30.58967791693349,3.0148150782316963
2024-01-15 00:00:00,234,58,0,25.5,10.793516572461451,3.0110668549785164
2024-01-05 06:00:00,142,57,102,29.333333333333332,9.201449161228174,3.0067727574092067
2024-01-04 17:00:00,143,192,89,100.44444444444444,30.459850116765224,3.0057782689207326
2024-01-15 01:00:00,107,24,1,10.875,4.3714271125114275,3.0024519824281275
2024-01-10 16:00:00,70,49,64,24.0,8.32666399786453,3.002402883845384
2024-01-14 23:00:00,48,137,167,89.0,15.993054047860207,3.0013029316575195
2024-01-05 11:00:00,42,8,107,3.888888888888889,1.3698697784375504,3.0010962909191066
2024-01-01 07:00:00,80,5,7,2.0,1.0,3.0
2024-01-01 12:00:00,74,15,12,10.5,1.5,3.0
2024-01-13 19:00:00,7,5,139,2.0,1.0,3.0
2024-01-18 07:00:00,243,5,79,2.0,1.0,3.0
2024-01-19 18:00:00,112,5,114,2.0,1.0,3.0
2024-01-06 06:00:00,193,5,126,2.0,1.0,3.0
2024-01-01 07:00:00,243,5,7,2.0,1.0,3.0
2024-01-15 11:00:00,152,1,11,4.0,1.0,-3.0
2024-01-31 22:00:00,12,2,70,5.0,1.0,-3.0
2024-01-22 03:00:00,263,2,3,5.0,1.0,-3.0
2024-01-20 13:00:00,87,18,133,35.44444444444444,5.813989089756057,-3.000426071521296
2024-01-10 17:00:00,148,17,65,25.22222222222222,2.739739556875101,-3.0010962909191066
2024-01-10 01:00:00,186,12,49,25.77777777777778,4.589305872902974,-3.002148507713786
2024-01-28 22:00:00,161,49,166,123.88888888888889,24.924082260801697,-3.004679895743533
2024-01-30 11:00:00,261,13,35,31.75,6.239991987174342,-3.0048115508062647
2024-01-15 15:00:00,13,16,15,40.25,8.0583807306431,-3.0092894355048334
2024-01-07 09:00:00,246,8,153,26.0,5.981452814975453,-3.0093023479069054
2024-01-09 13:00:00,68,128,37,172.625,14.82344005283524,-3.0104348141148716
2024-01-06 20:00:00,246,63,140,118.33333333333333,18.37873166945363,-3.0107264379565484
2024-01-22 11:00:00,209,1,11,6.625,1.8666480653835098,-3.013422885820913
2024-01-05 20:00:00,246,64,116,142.44444444444446,26.013291949015052,-3.01555237984459
2024-01-26 20:00:00,43,88,116,135.88888888888889,15.877618380352223,-3.0161254504106894
2024-01-03 22:00:00,48,120,70,277.0,52.04698731808488,-3.016505048418948
2024-01-21 19:00:00,209,3,163,9.88888888888889,2.282515398241571,-3.01811277776966
2024-01-20 11:00:00,230,139,131,211.66666666666666,24.073960113690383,-3.0184758271383263
2024-01-01 21:00:00,142,73,21,224.625,50.22682923498158,-3.018804935717452
2024-01-27 09:00:00,163,54,129,95.22222222222223,13.636371118591288,-3.022961304274088
2024-01-06 03:00:00,238,1,123,5.222222222222222,1.3966450099973928,-3.023117679867774
2024-01-20 03:00:00,161,3,123,13.666666666666666,3.5276684147527875,-3.0237157840738176
2024-01-16 19:00:00,132,233,43,337.75,34.63650530870573,-3.024265845136275
2024-01-29 10:00:00,209,1,10,5.125,1.3635890143294642,-3.0251050401930977
2024-01-15 10:00:00,209,1,10,5.125,1.3635890143294642,-3.0251050401930977
2024-01-01 07:00:00,125,5,7,17.285714285714285,4.060762972443398,-3.0254694423402553
2024-01-02 19:00:00,151,17,43,42.25,8.332916656249479,-3.030151511363447
2024-01-07 21:00:00,113,38,165,79.22222222222223,13.595569358171048,-3.0320335350609895
2024-01-01 21:00:00,229,28,21,94.375,21.85713556255714,-3.036765719370163
2024-01-16 18:00:00,186,172,42,227.5,18.261982367749674,-3.039100513973334
2024-01-02 20:00:00,158,15,44,63.5,15.945218719101975,-3.0416641411069643
2024-01-03 06:00:00,161,17,54,50.333333333333336,10.954451150103322,-3.0429030972509232
2024-01-01 13:00:00,43,73,13,156.125,27.296691649355605,-3.045240832398176
2024-01-31 15:00:00,68,132,63,186.0,17.73258143769385,-3.0452419006074947
2024-01-18 00:00:00,142,21,72,48.666666666666664,9.079892314584157,-3.047025857589562
2024-01-12 19:00:00,100,63,115,105.33333333333333,13.888444437333106,-3.0480975406819772
2024-01-06 22:00:00,163,116,142,155.77777777777777,13.036510932145557,-3.051259496104386
2024-01-02 21:00:00,158,23,45,77.875,17.98219605609949,-3.0516295022479536
2024-01-07 07:00:00,186,12,151,35.111111111111114,7.563721077830003,-3.0555213331242492
2024-01-10 12:00:00,162,180,60,234.88888888888889,17.947110225105845,-3.0583691859264306
2024-01-05 11:00:00,261,18,107,35.0,5.557777333511022,-3.058776733910743
2024-01-09 13:00:00,261,20,37,38.375,5.998697775350913,-3.063164821455786
2024-01-19 15:00:00,246,76,111,129.33333333333334,17.410086476267463,-3.0633583242699345
2024-01-11 16:00:00,48,82,88,124.22222222222223,13.782257336298382,-3.0635200890511167
2024-01-07 17:00:00,141,89,161,136.44444444444446,15.485556791274973,-3.0637867972029316
2024-01-12 13:00:00,230,128,109,179.33333333333334,16.73320053068151,-3.0677534306249443
2024-01-02 22:00:00,68,62,46,180.75,38.703197542322,-3.068221943940076
2024-01-01 17:00:00,143,24,17,80.25,18.32177666057525,-3.070117109387028
2024-01-19 14:00:00,144,34,110,61.0,8.793937305515279,-3.070297076494559
2024-01-12 16:00:00,158,39,112,53.888888888888886,4.840671313509326,-3.075790096992753
2024-01-02 16:00:00,162,186,40,289.125,33.52774038016878,-3.075811218730299
2024-01-15 21:00:00,238,35,21,66.875,10.34936592260608,-3.0798988303597965
2024-01-01 11:00:00,262,48,11,90.375,13.747158797366094,-3.082455118516482
2024-01-31 14:00:00,158,33,62,48.77777777777778,5.115939748098373,-3.0840429236177926
2024-01-03 19:00:00,41,3,67,9.666666666666666,2.160246899469287,-3.0860669992418375
2024-01-26 12:00:00,151,33,108,63.0,9.7182531580755,-3.086974532565159
2024-01-25 01:00:00,237,9,73,18.444444444444443,3.0590888662080453,-3.0873390272416286
2024-01-07 14:00:00,246,51,158,124.0,23.640830968662858,-3.087877921751789
2024-01-25 04:00:00,230,8,76,26.333333333333332,5.92546294487706,-3.093991727546565
2024-01-26 15:00:00,209,6,111,14.222222222222221,2.657391276244755,-3.0940954370262355
2024-01-03 11:00:00,48,86,59,106.0,6.4635731432217725,-3.09426373877638
2024-01-10 11:00:00,48,86,59,106.0,6.4635731432217725,-3.09426373877638
2024-01-01 09:00:00,238,30,9,131.0,32.63433774416144,-3.0948996358312724
2024-01-19 13:00:00,211,16,109,42.666666666666664,8.602325267042627,-3.099937033168514
2024-01-21 19:00:00,161,96,163,208.22222222222223,36.18402894395929,-3.101429705244503
2024-01-17 01:00:00,100,12,49,22.88888888888889,3.510126444206959,-3.1021357953813
2024-01-15 15:00:00,41,7,15,11.375,1.4086784586980805,-3.1057477829563984
2024-01-12 14:00:00,162,184,110,236.33333333333334,16.83910792042012,-3.1078447611747166
2024-01-07 20:00:00,163,45,164,125.77777777777777,25.990501588840225,-3.1079730224391686
2024-01-19 16:00:00,246,68,112,150.77777777777777,26.632385372273436,-3.10816236025018
2024-01-10 10:00:00,164,74,58,110.11111111111111,11.608851454763535,-3.1106532159383784
2024-01-30 19:00:00,132,230,43,337.75,34.63650530870573,-3.1108796640900582
2024-01-17 14:00:00,87,22,62,30.444444444444443,2.7125679146074893,-3.1130812979723537
2024-01-05 11:00:00,125,13,107,24.666666666666668,3.7416573867739413,-3.118047822311618
2024-01-16 14:00:00,132,212,38,301.125,28.5632521782797,-3.120267938808913
2024-01-15 17:00:00,87,15,17,38.25,7.4456363059177155,-3.1226343921097968
2024-01-01 22:00:00,236,23,22,83.625,19.390316526555207,-3.126560616840552
2024-01-07 17:00:00,170,86,161,144.33333333333334,18.654758106177628,-3.1269948932769025
2024-01-19 13:00:00,230,127,109,179.33333333333334,16.73320053068151,-3.127514861091664
2024-01-09 12:00:00,148,10,36,19.375,2.9973947020704497,-3.1277162108561214
2024-01-07 07:00:00,170,11,151,30.77777777777778,6.32065006814573,-3.129073365009104
2024-01-24 16:00:00,45,3,64,9.222222222222221,1.9876159799998132,-3.130495168499705
2024-01-24 14:00:00,226,1,62,4.5,1.118033988749895,-3.1304951684997055
2024-01-22 06:00:00,224,1,6,4.5,1.118033988749895,-3.1304951684997055
2024-01-01 09:00:00,151,14,9,49.625,11.368129793418088,-3.1337608425817005
2024-01-23 22:00:00,186,115,46,208.875,29.939261430436122,-3.1355148896414353
2024-01-01 19:00:00,263,45,19,100.5,17.69180601295413,-3.1370454751404293
2024-01-26 14:00:00,88,14,110,24.22222222222222,3.2584173996922625,-3.1371739615641774
2024-01-13 15:00:00,45,6,135,13.88888888888889,2.5141574442188355,-3.137786341515305
2024-01-02 20:00:00,142,102,44,239.0,43.63771304731723,-3.139486247857403
2024-01-02 16:00:00,142,147,40,223.0,24.19194080680589,-3.141542078286626
2024-01-09 20:00:00,261,9,44,31.75,7.241374178980119,-3.1416688929067504
2024-01-24 18:00:00,148,21,66,34.333333333333336,4.242640687119285,-3.1426968052735456
2024-01-31 11:00:00,100,65,59,88.33333333333333,7.423685817106696,-3.14309278546856
2024-01-07 22:00:00,68,51,166,114.22222222222223,20.098522763724468,-3.145615375092696
2024-01-24 12:00:00,148,7,60,19.88888888888889,4.094561282819617,-3.1478070539496916
2024-01-13 14:00:00,70,4,134,29.88888888888889,8.211704985289725,-3.1526813171278922
2024-01-20 17:00:00,232,4,137,16.444444444444443,3.9471821485181358,-3.1527413674376232
2024-01-27 17:00:00,232,4,137,16.444444444444443,3.9471821485181358,-3.1527413674376232
2024-01-16 15:00:00,88,9,39,25.125,5.109733358992424,-3.1557419667744955
2024-01-02 00:00:00,48,31,24,62.25,9.896337706444744,-3.157733792739229
2024-01-28 20:00:00,164,52,164,122.66666666666667,22.37061564741669,-3.158905761935394
2024-01-03 16:00:00,263,68,64,118.88888888888889,16.09999616593774,-3.1608013048197443
2024-01-01 09:00:00,211,1,9,12.875,3.75624480032918,-3.1614020467886785
2024-01-24 22:00:00,65,1,70,4.333333333333333,1.0540925533894596,-3.1622776601683795
2024-01-03 22:00:00,65,1,70,4.333333333333333,1.0540925533894596,-3.1622776601683795
2024-01-31 22:00:00,65,1,70,4.333333333333333,1.0540925533894596,-3.1622776601683795
2024-01-17 22:00:00,65,1,70,4.333333333333333,1.0540925533894596,-3.1622776601683795
2024-01-19 16:00:00,43,170,112,229.11111111111111,18.681211264824015,-3.16420120050861
2024-01-17 12:00:00,87,11,60,25.0,4.422166387140534,-3.1658691180665177
2024-01-28 09:00:00,42,3,153,10.0,2.211083193570267,-3.1658691180665177
2024-01-10 13:00:00,261,24,61,41.77777777777778,5.613035973473372,-3.1672303298595836
2024-01-01 23:00:00,233,2,23,14.75,4.02336923485777,-3.1689858066061203
2024-01-07 18:00:00,246,54,162,109.55555555555556,17.525290367612623,-3.1700219734004667
2024-01-19 16:00:00,186,133,112,203.88888888888889,22.35791902682082,-3.170638949172763
2024-01-01 09:00:00,166,4,9,20.125,5.085211401701998,-3.1709596172546597
2024-01-23 22:00:00,151,8,46,17.375,2.9553976043842223,-3.1721620082836015
2024-01-16 12:00:00,88,7,36,16.375,2.9553976043842223,-3.1721620082836015
2024-01-16 22:00:00,151,8,46,17.375,2.9553976043842223,-3.1721620082836015
2024-01-09 22:00:00,151,8,46,17.375,2.9553976043842223,-3.1721620082836015
2024-01-09 13:00:00,211,20,37,46.25,8.272696053887149,-3.173088897381372
2024-01-01 11:00:00,237,82,11,304.125,69.99363810375911,-3.173502707070608
2024-01-01 18:00:00,50,7,18,30.75,7.479137650825796,-3.175499784708159
2024-01-03 12:00:00,100,70,60,92.66666666666667,7.133644853010899,-3.1774313319087852
2024-01-01 13:00:00,41,3,13,13.75,3.3819373146171707,-3.178651465104663
2024-01-03 01:00:00,162,8,49,21.22222222222222,4.15739709641549,-3.18040877875785
2024-01-10 09:00:00,75,32,57,41.22222222222222,2.8974232912011773,-3.182904703716587
2024-01-01 20:00:00,142,79,20,178.875,31.374501988079427,-3.183317460718483
2024-01-23 12:00:00,13,23,36,37.125,4.428247395979588,-3.1897495186976474
2024-01-23 11:00:00,74,4,35,10.375,1.996089927833914,-3.1937438845342627
2024-01-13 06:00:00,163,6,126,16.0,3.1269438398822866,-3.198010745334156
2024-01-09 11:00:00,186,143,35,223.375,25.114425635478906,-3.20035190796699
2024-01-28 19:00:00,164,64,163,115.88888888888889,16.196326362923198,-3.203744338449087
2024-01-10 01:00:00,142,2,49,14.555555555555555,3.9189315752329774,-3.203821070749146
2024-01-26 17:00:00,114,48,113,74.11111111111111,8.143769867470532,-3.2062682929449315
2024-01-19 17:00:00,152,1,113,7.0,1.8708286933869707,-3.2071349029490928
2024-01-09 19:00:00,209,3,43,11.75,2.7271780286589284,-3.2084447395987397
2024-01-25 16:00:00,48,80,88,124.22222222222223,13.782257336298382,-3.2086341985324855
2024-01-02 01:00:00,170,4,25,13.625,2.9973947020704497,-3.2111219764789514
2024-01-05 20:00:00,209,7,116,16.333333333333332,2.9059326290271157,-3.2118202741878643
2024-01-22 01:00:00,249,12,1,28.625,5.170529469986609,-3.215338022247663
2024-01-03 23:00:00,246,18,71,61.44444444444444,13.508113702603675,-3.216174027027221
2024-01-02 01:00:00,161,5,25,18.875,4.313858481684349,-3.216378112288583
2024-01-02 13:00:00,90,43,37,82.375,12.226380290175829,-3.220495278691658
2024-01-11 01:00:00,142,3,73,15.222222222222221,3.7940824619919713,-3.2213907696158253
2024-01-26 20:00:00,132,177,116,287.55555555555554,34.3158891319106,-3.221701618471226
2024-01-23 16:00:00,43,111,40,193.875,25.71690834839989,-3.222587990642215
2024-01-09 08:00:00,230,48,32,101.375,16.560023399741922,-3.22312346496031
2024-01-23 10:00:00,230,109,34,158.0,15.14100392972672,-3.2362451147507496
2024-01-12 13:00:00,158,26,109,42.44444444444444,5.079613089183316,-3.237341930522572
2024-01-01 19:00:00,142,117,19,188.75,22.151467220028564,-3.2390630962415985
2024-01-20 15:00:00,48,93,135,140.77777777777777,14.74809048112691,-3.239590768643497
2024-01-19 08:00:00,230,58,104,108.11111111111111,15.466411236715837,-3.2399960368409153
2024-01-01 09:00:00,48,40,9,96.125,17.31644810577504,-3.2411381166142434
2024-01-07 04:00:00,48,29,148,84.88888888888889,17.23977600037802,-3.241857022252691
2024-01-30 13:00:00,186,150,37,211.125,18.850978091335207,-3.24253732107916
2024-01-31 07:00:00,70,1,55,8.333333333333334,2.260776661041756,-3.2437230354077373
2024-01-31 09:00:00,230,96,57,146.22222222222223,15.47598697464902,-3.245170876952177
2024-01-07 22:00:00,161,43,166,123.88888888888889,24.924082260801697,-3.2454109259663086
2024-01-24 11:00:00,48,85,59,106.0,6.4635731432217725,-3.248976925715199
2024-01-27 11:00:00,148,18,131,29.666666666666668,3.5901098714230026,-3.249668418098408
2024-01-03 16:00:00,186,110,64,189.88888888888889,24.578420726973057,-3.250367050687539
2024-01-19 17:00:00,261,33,113,50.44444444444444,5.356431463641755,-3.256728768556713
2024-01-16 13:00:00,13,26,37,47.375,6.556247020971678,-3.260249336491914
2024-01-19 19:00:00,100,60,115,105.33333333333333,13.888444437333106,-3.264104453013771
2024-01-04 03:00:00,163,3,75,10.555555555555555,2.3147407395555173,-3.264104453013772
2024-01-28 16:00:00,13,16,160,29.22222222222222,4.0490815907307995,-3.2654867346932877
2024-01-08 00:00:00,211,1,0,9.0,2.449489742783178,-3.2659863237109046
2024-01-10 22:00:00,100,53,70,105.0,15.91644851508443,-3.267060484675225
2024-01-16 11:00:00,100,46,35,88.25,12.910751333675357,-3.2724664047861047
2024-01-09 23:00:00,70,3,47,23.375,6.223694642252301,-3.2737788678890687
2024-01-02 10:00:00,68,84,34,144.0,18.3166590840142,-3.275706542595685
2024-01-10 10:00:00,13,16,58,28.88888888888889,3.9283710065919304,-3.280975464705581
2024-01-20 03:00:00,186,13,123,31.444444444444443,5.619630496178575,-3.2821454109815433
2024-01-03 15:00:00,125,10,63,24.88888888888889,4.532461789860253,-3.2849452635645826
2024-01-30 15:00:00,211,35,39,50.5,4.716990566028302,-3.285993428019716
2024-01-21 07:00:00,170,10,151,30.77777777777778,6.32065006814573,-3.2872849396443953
2024-01-16 13:00:00,162,192,37,246.375,16.537363000188392,-3.288009097906393
2024-01-09 16:00:00,68,119,40,170.25,15.58645245076634,-3.288111913976948
2024-01-31 10:00:00,132,82,58,138.0,17.02286044640494,-3.2896938899494206
2024-01-02 15:00:00,162,156,39,261.5,32.04293994002423,-3.2924569405138113
2024-01-19 13:00:00,261,19,109,47.666666666666664,8.70504323813373,-3.2931101985901794
2024-01-08 01:00:00,114,6,1,22.625,5.048205126577168,-3.293249696307852
2024-01-02 15:00:00,100,66,39,104.75,11.765946625750093,-3.2934026672528476
2024-01-19 14:00:00,114,35,110,61.55555555555556,8.05689644012591,-3.2960030891424186
2024-01-02 11:00:00,239,101,35,174.75,22.37046043334826,-3.2967582504497246
2024-01-13 04:00:00,68,22,124,38.666666666666664,5.055250296034367,-3.2969023669789346
2024-01-08 14:00:00,211,16,14,38.0,6.670832032063167,-3.2979394315817903
2024-01-07 16:00:00,24,9,160,19.666666666666668,3.231786571610886,-3.3005479880281396
2024-01-01 11:00:00,114,11,11,22.125,3.370367190678191,-3.300827289907664
2024-01-19 12:00:00,261,16,108,41.0,7.571877794400365,-3.3016908987210893
2024-01-02 22:00:00,100,41,46,89.375,14.63674741874027,-3.3050375616964396
2024-01-17 13:00:00,132,137,61,233.55555555555554,29.19707409660203,-3.307028479500716
2024-01-01 20:00:00,229,26,20,93.625,20.37730048362638,-3.318643706232737
2024-01-20 04:00:00,230,17,124,36.77777777777778,5.958705634574187,-3.3191399257954974
2024-01-19 12:00:00,43,93,108,159.66666666666666,20.08316044185609,-3.3195306515464607
2024-01-03 06:00:00,151,10,54,21.333333333333332,3.39934634239519,-3.333974297349128
2024-01-10 16:00:00,41,2,64,11.88888888888889,2.960647243216495,-3.3401104814315667
2024-01-26 18:00:00,132,214,114,302.3333333333333,26.423894910141883,-3.3429338723047097
2024-01-08 12:00:00,148,9,12,20.875,3.550968177835448,-3.3441583830916235
2024-01-31 13:00:00,261,23,61,41.77777777777778,5.613035973473372,-3.3453870359141855
2024-01-06 03:00:00,170,5,123,23.88888888888889,5.645931562627778,-3.3455752481876453
2024-01-05 11:00:00,87,13,107,22.333333333333332,2.788866755113585,-3.346640106136302
2024-01-26 11:00:00,87,13,107,22.333333333333332,2.788866755113585,-3.346640106136302
2024-01-19 16:00:00,50,20,112,37.22222222222222,5.137612454087507,-3.3521839913246367
2024-01-12 12:00:00,186,116,108,186.22222222222223,20.895389059565684,-3.360656364044835
2024-01-30 14:00:00,132,205,38,301.125,28.5632521782797,-3.3653380714502865
2024-01-24 17:00:00,148,16,65,25.22222222222222,2.739739556875101,-3.366094488463322
2024-01-10 17:00:00,114,30,65,55.44444444444444,7.544108976341313,-3.3727567462558454
2024-01-19 14:00:00,13,24,110,50.44444444444444,7.833136325339808,-3.3759714303577195
2024-01-12 12:00:00,158,14,108,37.111111111111114,6.83852557930183,-3.3795459040266707
2024-01-02 10:00:00,164,67,34,114.125,13.914358591038251,-3.3867892430450626
2024-01-24 01:00:00,100,11,49,22.88888888888889,3.510126444206959,-3.3870258174061134
2024-01-03 01:00:00,100,11,49,22.88888888888889,3.510126444206959,-3.3870258174061134
2024-01-19 11:00:00,186,145,107,219.88888888888889,22.103013592642593,-3.3881754890571605
2024-01-12 16:00:00,114,35,112,70.33333333333333,10.424330514074592,-3.3895062407727203
2024-01-20 13:00:00,211,38,133,57.0,5.597618541248888,-3.394300604799858
2024-01-11 15:00:00,48,86,87,114.66666666666667,8.41955396021006,-3.4047726045990525
2024-01-09 12:00:00,230,129,36,166.25,10.928746497197197,-3.4084421309939974
2024-01-01 22:00:00,239,29,22,88.625,17.492409067935725,-3.408621406487399
2024-01-09 13:00:00,48,87,37,102.625,4.580870550452174,-3.4109237158988632
2024-01-19 09:00:00,88,2,105,8.11111111111111,1.7916128329552332,-3.4109552012032323
2024-01-11 01:00:00,237,8,73,18.444444444444443,3.0590888662080453,-3.4142337477730953
2024-01-18 01:00:00,237,8,73,18.444444444444443,3.0590888662080453,-3.4142337477730953
2024-01-19 11:00:00,261,16,107,35.0,5.557777333511022,-3.418632820253183
2024-01-03 18:00:00,142,199,66,298.1111111111111,28.984457307876212,-3.4194571959150917
2024-01-01 11:00:00,107,51,11,84.0,9.630680142129112,-3.426549268897689
2024-01-30 11:00:00,138,116,35,241.5,36.520542164650294,-3.4364221493260447
2024-01-19 14:00:00,88,13,110,24.22222222222222,3.2584173996922625,-3.4440714143258906
2024-01-16 13:00:00,158,18,37,31.75,3.992179855667828,-3.4442336009683223
2024-01-02 17:00:00,114,33,41,65.875,9.532018411648187,-3.4489022765447603
2024-01-19 16:00:00,48,85,112,139.55555555555554,15.791074209545025,-3.454834980294061
2024-01-06 10:00:00,233,40,130,75.11111111111111,10.159226178366632,-3.4560812501524762
2024-01-01 23:00:00,162,29,23,75.25,13.376752221671746,-3.457490968926683
2024-01-14 15:00:00,151,35,159,55.22222222222222,5.845753972429291,-3.45930094177716
2024-01-31 16:00:00,261,28,64,44.0,4.618802153517006,-3.464101615137755
2024-01-01 20:00:00,75,7,20,18.5,3.3166247903554,-3.467380462644282
2024-01-19 03:00:00,48,19,99,42.22222222222222,6.696230743697495,-3.4679543031098534
2024-01-10 22:00:00,186,103,70,196.22222222222223,26.831895521635264,-3.474306246722476
2024-01-19 13:00:00,88,5,109,21.22222222222222,4.661372658534007,-3.480138450746412
2024-01-17 19:00:00,132,198,67,338.44444444444446,40.35154165060174,-3.480522396406386
2024-01-03 14:00:00,87,21,62,30.444444444444443,2.7125679146074893,-3.4817356622059217
2024-02-01 00:00:00,186,1,72,97.33333333333333,27.664658561661906,-3.482180454843332
2024-01-01 11:00:00,125,6,11,19.875,3.9823830805184977,-3.484094754187612
2024-01-23 15:00:00,158,20,39,41.625,6.203577596838779,-3.48589175559272
2024-01-16 15:00:00,158,20,39,41.625,6.203577596838779,-3.48589175559272
2024-01-19 16:00:00,158,37,112,53.888888888888886,4.840671313509326,-3.488955930917153
2024-01-15 20:00:00,166,6,20,18.875,3.6890886408434267,-3.4900218599942403
2024-01-19 15:00:00,230,128,111,197.55555555555554,19.911532733631258,-3.493229601459753
2024-01-26 17:00:00,43,107,113,187.66666666666666,23.069941963997703,-3.4966133331654135
2024-01-19 15:00:00,43,143,111,227.44444444444446,24.13439735735013,-3.4989249242109994
2024-01-15 13:00:00,88,3,13,15.0,3.427827300200522,-3.5007597959494694
2024-01-09 12:00:00,211,24,36,36.0,3.427827300200522,-3.5007597959494694
2024-01-09 13:00:00,186,145,37,211.125,18.850978091335207,-3.507775547752302
2024-01-30 22:00:00,151,7,46,17.375,2.9553976043842223,-3.5105259558338524
2024-01-09 12:00:00,88,6,36,16.375,2.9553976043842223,-3.5105259558338524
2024-01-02 19:00:00,246,60,43,145.75,24.422069936841964,-3.511168390794003
2024-01-03 14:00:00,48,82,62,113.88888888888889,9.073091405597156,-3.514666331832252
2024-01-16 20:00:00,151,8,44,24.75,4.763139720814412,-3.5165880032459027
2024-01-31 14:00:00,43,72,62,142.66666666666666,20.094222497468714,-3.516765412325289
2024-01-15 07:00:00,125,3,7,17.285714285714285,4.060762972443398,-3.5179877236514594
2024-01-31 15:00:00,50,16,63,37.111111111111114,5.98970309864158,-3.524567205325913
2024-01-18 05:00:00,90,2,77,7.0,1.4142135623730951,-3.5355339059327373
2024-01-16 15:00:00,261,14,39,39.25,7.137051211810099,-3.5378756927254966
2024-01-09 19:00:00,132,215,43,337.75,34.63650530870573,-3.543948758858976
2024-01-19 14:00:00,48,68,110,104.88888888888889,10.407736913196883,-3.5443717684787193
2024-01-03 18:00:00,209,6,66,15.0,2.5385910352879693,-3.5452736872125095
2024-01-08 16:00:00,41,3,16,12.125,2.5708704751503917,-3.5493814597821007
2024-01-24 15:00:00,68,123,63,186.0,17.73258143769385,-3.5527822173754107
2024-01-16 17:00:00,114,32,41,65.875,9.532018411648187,-3.5538118514966923
2024-01-11 04:00:00,100,2,76,8.222222222222221,1.7497795275581802,-3.5560035560053334
2024-01-23 13:00:00,261,17,37,38.375,5.998697775350913,-3.5632733637342815
2024-01-12 10:00:00,230,133,106,186.33333333333334,14.944341180973263,-3.568797893963765
2024-01-06 05:00:00,90,1,125,10.777777777777779,2.739739556875101,-3.5688712648767758
2024-01-02 13:00:00,100,59,37,92.625,9.419892515310352,-3.5695736384835146
2024-01-19 09:00:00,195,1,105,13.5,3.5,-3.5714285714285716
2024-01-19 16:00:00,209,3,112,14.444444444444445,3.201080064641763,-3.5751821926782097
2024-01-06 04:00:00,50,3,124,11.0,2.23606797749979,-3.5777087639996634
2024-01-03 22:00:00,100,48,70,105.0,15.91644851508443,-3.5812009158939966
2024-01-19 16:00:00,114,33,112,70.33333333333333,10.424330514074592,-3.581365084590044
2024-01-18 14:00:00,41,6,86,16.88888888888889,3.034777840832814,-3.588034927097241
2024-01-03 15:00:00,87,18,63,31.555555555555557,3.7745083892140063,-3.5913433373977295
2024-01-06 04:00:00,246,30,124,50.666666666666664,5.754225500544023,-3.5915635674536515
2024-01-19 15:00:00,13,24,111,53.44444444444444,8.193644028705165,-3.5935713513169945
2024-01-19 15:00:00,90,55,111,99.55555555555556,12.39274977208772,-3.595292116355674
2024-01-30 14:00:00,43,95,38,182.875,24.36923008631992,-3.60598179297138
2024-01-15 19:00:00,166,12,19,27.625,4.328322423295196,-3.6099436391119233
2024-01-27 03:00:00,246,68,123,96.77777777777777,7.9690760342404925,-3.611181227802213
2024-01-21 09:00:00,42,2,153,10.0,2.211083193570267,-3.618136134933163
