pickup_hour,zone_id,trips,robust_z,ewma_z,robust_flag,ewma_flag,votes,severity
2024-01-09 08:00:00,39,13,7.4193983542425475,8.112326747374913,True,True,2,8.112326747374913
2023-11-23 20:00:00,42,15,8.093889113719143,3.145738542985432,True,True,2,8.093889113719143
2023-11-26 22:00:00,145,15,8.093889113719143,6.964679275920417,True,True,2,8.093889113719143
2023-12-10 01:00:00,33,14,8.093889113719143,4.566837441318086,True,True,2,8.093889113719143
2023-12-10 23:00:00,7,14,8.093889113719143,5.22721471381462,True,True,2,8.093889113719143
2023-12-14 19:00:00,33,14,8.093889113719143,3.1847731145040945,True,True,2,8.093889113719143
2023-12-14 22:00:00,65,15,8.093889113719143,4.065213074802077,True,True,2,8.093889113719143
2023-12-14 23:00:00,66,15,8.093889113719143,4.948233790097947,True,True,2,8.093889113719143
2023-12-14 23:00:00,145,15,8.093889113719143,4.231697422957373,True,True,2,8.093889113719143
2023-12-17 02:00:00,7,14,8.093889113719143,5.191297833383855,True,True,2,8.093889113719143
2023-12-17 02:00:00,256,15,8.093889113719143,3.2519008995318908,True,True,2,8.093889113719143
2023-12-31 21:00:00,42,15,8.093889113719143,3.574502466804515,True,True,2,8.093889113719143
2023-12-31 23:00:00,116,14,8.093889113719143,4.2070696351526315,True,True,2,8.093889113719143
2024-01-01 07:00:00,145,14,8.093889113719143,3.442992047994862,True,True,2,8.093889113719143
2024-01-15 15:00:00,7,15,8.093889113719143,6.552584208612221,True,True,2,8.093889113719143
2023-12-17 01:00:00,181,21,8.093889113719142,3.1266044841785763,True,True,2,8.093889113719142
2023-12-26 17:00:00,70,64,8.093889113719142,5.182551939076831,True,True,2,8.093889113719142
2024-01-23 22:00:00,181,15,4.046944556859572,7.979467238406901,True,True,2,7.979467238406901
2023-12-10 01:00:00,37,9,4.721435316336167,7.91430900377308,True,True,2,7.91430900377308
2023-12-31 20:00:00,42,24,3.757877088512459,7.912909292549925,True,True,2,7.912909292549925
2024-01-01 01:00:00,145,18,5.058680696074464,7.654143723291988,True,True,2,7.654143723291988
2024-01-16 07:00:00,89,9,4.721435316336167,7.61799197861157,True,True,2,7.61799197861157
2024-01-23 09:00:00,50,91,7.554296506137867,4.699483001384484,True,True,2,7.554296506137867
2023-12-09 23:00:00,97,19,4.384189936597869,7.536578149094721,True,True,2,7.536578149094721
2023-12-17 00:00:00,189,11,6.070416835289357,7.497882181598575,True,True,2,7.497882181598575
2023-11-01 01:00:00,4,14,7.4193983542425475,5.7384398038453535,True,True,2,7.4193983542425475
2023-11-07 18:00:00,145,13,7.4193983542425475,3.9361670412125696,True,True,2,7.4193983542425475
2023-11-15 10:00:00,50,89,7.4193983542425475,3.2496194480193736,True,True,2,7.4193983542425475
2023-12-01 19:00:00,4,18,7.4193983542425475,3.354594078898229,True,True,2,7.4193983542425475
2023-12-09 18:00:00,116,13,7.4193983542425475,3.3037575400738395,True,True,2,7.4193983542425475
2023-12-13 18:00:00,33,15,7.4193983542425475,4.217257544591484,True,True,2,7.4193983542425475
2023-12-14 22:00:00,66,14,7.4193983542425475,4.989481787076588,True,True,2,7.4193983542425475
2023-12-14 23:00:00,25,13,7.4193983542425475,4.1135250203115294,True,True,2,7.4193983542425475
2023-12-22 12:00:00,226,14,7.4193983542425475,3.22784742436597,True,True,2,7.4193983542425475
2023-12-29 15:00:00,66,13,7.4193983542425475,6.166417852533281,True,True,2,7.4193983542425475
2023-12-31 13:00:00,12,16,7.4193983542425475,3.5345907563063297,True,True,2,7.4193983542425475
2023-12-31 19:00:00,262,131,7.4193983542425475,3.3836373058151286,True,True,2,7.4193983542425475
2024-01-02 09:00:00,50,90,7.4193983542425475,3.611248561202634,True,True,2,7.4193983542425475
2024-01-17 08:00:00,33,15,7.4193983542425475,7.295059856722215,True,True,2,7.4193983542425475
2024-01-17 09:00:00,145,16,7.4193983542425475,6.566159970970126,True,True,2,7.4193983542425475
2023-12-15 18:00:00,244,19,7.419398354242547,4.861866743822663,True,True,2,7.419398354242547
2024-01-04 16:00:00,151,117,7.419398354242547,4.354839024217422,True,True,2,7.419398354242547
2024-01-05 08:00:00,152,21,7.419398354242547,3.994604845559125,True,True,2,7.419398354242547
2023-12-08 23:00:00,256,16,5.171095822653896,7.40863775813494,True,True,2,7.40863775813494
2023-11-30 23:00:00,112,8,4.046944556859572,7.354110311411268,True,True,2,7.354110311411268
2023-12-18 08:00:00,226,36,6.969737847924817,7.330089758345951,True,True,2,7.330089758345951
2023-11-01 01:00:00,148,101,7.194568101083683,3.6458472112527605,True,True,2,7.194568101083683
2024-01-05 09:00:00,24,50,7.194568101083682,4.625531159445337,True,True,2,7.194568101083682
2023-12-16 19:00:00,224,29,7.0821529745042495,3.3756959665217363,True,True,2,7.0821529745042495
2024-01-04 18:00:00,152,25,7.0821529745042495,6.0425482507222865,True,True,2,7.0821529745042495
2023-12-08 22:00:00,97,14,6.4076622150276545,6.841655090810467,True,True,2,6.841655090810467
2023-12-31 22:00:00,243,11,6.070416835289357,6.838943780695444,True,True,2,6.838943780695444
2023-12-31 20:00:00,229,154,6.829218939700526,3.0939673769461393,True,True,2,6.829218939700526
2023-11-05 08:00:00,50,96,6.7449075947659525,3.853115043166975,True,True,2,6.7449075947659525
2023-11-05 13:00:00,75,86,6.7449075947659525,3.104891208853765,True,True,2,6.7449075947659525
2023-12-01 19:00:00,65,15,6.7449075947659525,6.391400072688461,True,True,2,6.7449075947659525
2023-12-13 21:00:00,232,26,6.7449075947659525,3.0437355070960876,True,True,2,6.7449075947659525
2023-12-14 17:00:00,66,12,6.7449075947659525,4.682408287595943,True,True,2,6.7449075947659525
2023-12-14 23:00:00,112,12,6.7449075947659525,4.286797254531029,True,True,2,6.7449075947659525
2023-12-16 19:00:00,66,12,6.7449075947659525,3.2625505705724924,True,True,2,6.7449075947659525
2023-12-31 21:00:00,226,12,6.7449075947659525,4.608198821067777,True,True,2,6.7449075947659525
2024-01-01 03:00:00,226,12,6.7449075947659525,3.9797422386157586,True,True,2,6.7449075947659525
2024-01-05 12:00:00,24,44,6.744907594765952,3.3494775757247273,True,True,2,6.744907594765952
2024-01-05 17:00:00,24,51,6.744907594765952,3.601681129177589,True,True,2,6.744907594765952
2024-01-04 15:00:00,166,78,5.395926075812762,6.666986370176228,True,True,2,6.666986370176228
2023-11-05 13:00:00,74,58,4.609020189756734,6.652862973491589,True,True,2,6.652862973491589
2023-12-18 07:00:00,89,9,4.046944556859572,6.629017877057042,True,True,2,6.629017877057042
2023-12-10 01:00:00,80,12,3.597284050541841,6.620404018802276,True,True,2,6.620404018802276
2023-12-16 00:00:00,189,9,4.721435316336167,6.5865873063033336,True,True,2,6.5865873063033336
2023-11-26 17:00:00,138,456,6.563313928753023,3.1497505954307274,True,True,2,6.563313928753023
2024-01-20 19:00:00,181,11,5.395926075812762,6.549570317466084,True,True,2,6.549570317466084
2023-11-18 09:00:00,226,17,3.7096991771212737,6.548764102391738,True,True,2,6.548764102391738
2023-11-01 07:00:00,87,23,6.520077341607086,6.035605290652816,True,True,2,6.520077341607086
2024-01-17 08:00:00,116,23,4.21556724672872,6.509482336857451,True,True,2,6.509482336857451
2023-12-31 20:00:00,50,66,6.475111290975314,3.372709875867453,True,True,2,6.475111290975314
2023-12-31 19:00:00,244,13,4.721435316336167,6.422898388615892,True,True,2,6.422898388615892
2023-11-22 14:00:00,42,14,6.4076622150276545,3.2301445830777205,True,True,2,6.4076622150276545
2023-12-14 07:00:00,244,20,4.384189936597869,6.355048245828634,True,True,2,6.355048245828634
2024-01-05 09:00:00,238,263,6.193051518830556,3.1100660074769837,True,True,2,6.193051518830556
2024-01-04 20:00:00,90,201,6.137865911237016,4.019765844075447,True,True,2,6.137865911237016
2023-11-01 09:00:00,261,24,3.8783218669904223,6.109630030706104,True,True,2,6.109630030706104
2024-01-15 15:00:00,246,321,6.097396465668421,3.6862262222712223,True,True,2,6.097396465668421
2023-11-18 10:00:00,146,12,6.070416835289357,5.664150725188337,True,True,2,6.070416835289357
2023-11-23 14:00:00,232,23,6.070416835289357,3.0422301298707066,True,True,2,6.070416835289357
2023-11-28 07:00:00,145,11,6.070416835289357,3.8992665460841613,True,True,2,6.070416835289357
2023-12-09 14:00:00,65,12,6.070416835289357,3.3169544844952945,True,True,2,6.070416835289357
2023-12-10 00:00:00,33,12,6.070416835289357,3.9633590596500996,True,True,2,6.070416835289357
2023-12-31 20:00:00,244,11,6.070416835289357,4.70260329906802,True,True,2,6.070416835289357
2023-12-31 21:00:00,7,12,6.070416835289357,4.726868109937668,True,True,2,6.070416835289357
2024-01-17 07:00:00,42,18,6.070416835289357,3.9222992574621087,True,True,2,6.070416835289357
2024-01-20 10:00:00,7,13,6.070416835289357,4.892262425587556,True,True,2,6.070416835289357
2024-01-31 23:00:00,97,12,6.070416835289357,5.082034832196984,True,True,2,6.070416835289357
2023-12-31 20:00:00,263,195,6.014209271999641,3.871126306921384,True,True,2,6.014209271999641
2024-01-17 08:00:00,41,39,5.901794145420208,5.006185976112381,True,True,2,5.901794145420208
2024-01-01 01:00:00,4,28,4.432367847989054,5.873798018642738,True,True,2,5.873798018642738
2023-12-15 18:00:00,41,48,5.845586582130491,3.410300865736116,True,True,2,5.845586582130491
2024-01-04 17:00:00,152,22,3.597284050541841,5.837223939694715,True,True,2,5.837223939694715
2023-12-18 07:00:00,244,24,4.046944556859571,5.799766252849867,True,True,2,5.799766252849867
2023-11-15 09:00:00,50,110,5.792685346093111,4.788132232523433,True,True,2,5.792685346093111
2024-01-01 00:00:00,255,9,4.721435316336167,5.739781125712184,True,True,2,5.739781125712184
2023-11-14 18:00:00,166,73,5.73317145555106,3.776287461947913,True,True,2,5.73317145555106
2023-12-16 01:00:00,45,28,5.73317145555106,3.3509618656591638,True,True,2,5.73317145555106
2023-12-21 18:00:00,224,25,5.73317145555106,3.116596019905272,True,True,2,5.73317145555106
2023-12-25 16:00:00,45,26,5.73317145555106,4.341439970842198,True,True,2,5.73317145555106
2024-01-09 18:00:00,25,8,4.046944556859572,5.726522216748805,True,True,2,5.726522216748805
2023-11-05 12:00:00,74,38,5.620756328971626,4.197822667645164,True,True,2,5.620756328971626
2023-12-16 23:00:00,25,17,5.620756328971626,4.785883407309267,True,True,2,5.620756328971626
2023-12-31 21:00:00,41,30,5.620756328971626,3.031162837360064,True,True,2,5.620756328971626
2023-12-01 18:00:00,141,307,5.55157778953813,3.1758463582922483,True,True,2,5.55157778953813
2023-12-09 23:00:00,25,14,4.271774810018436,5.504547042202389,True,True,2,5.504547042202389
2024-01-29 06:00:00,39,8,4.046944556859572,5.498587051296924,True,True,2,5.498587051296924
2023-12-09 12:00:00,74,39,4.046944556859572,5.485474423251746,True,True,2,5.485474423251746
2023-11-18 15:00:00,146,11,5.395926075812762,3.739626091844361,True,True,2,5.395926075812762
2023-11-18 16:00:00,146,10,5.395926075812762,3.0405764008985794,True,True,2,5.395926075812762
2023-11-23 14:00:00,116,10,5.395926075812762,3.1430261941074846,True,True,2,5.395926075812762
2023-11-23 17:00:00,42,20,5.395926075812762,5.199665909792209,True,True,2,5.395926075812762
2023-12-02 15:00:00,65,12,5.395926075812762,3.7485436748235252,True,True,2,5.395926075812762
2023-12-09 18:00:00,65,12,5.395926075812762,3.181119208324511,True,True,2,5.395926075812762
2023-12-10 01:00:00,25,11,5.395926075812762,3.380179865940267,True,True,2,5.395926075812762
2023-12-10 03:00:00,112,11,5.395926075812762,4.868648585808278,True,True,2,5.395926075812762
2023-12-10 22:00:00,7,11,5.395926075812762,4.0742477621797395,True,True,2,5.395926075812762
2023-12-14 22:00:00,112,11,5.395926075812762,4.185300992101343,True,True,2,5.395926075812762
2023-12-15 17:00:00,224,24,5.395926075812762,3.0389573158513348,True,True,2,5.395926075812762
